,sentiment,tweets
1597365,4,Per Kids Request..(1 &amp; 3yrs old)  â« http://blip.fm/~8bizx
1597366,4,@noeljoulu nice to hear that!  They're the very first non-japnese band I went to see xx
1597367,4,@pixieodeath  Yuh! Thoroughly Modern Millie. First rehearsal is tonight. 6 weeks to put up a full production. Gotta love it.
1597368,4,@catchBifUcan oh lawd! I can't front. He's catchy  how's it going Dr. McIver?
1597369,4,"@rhodesian by the way, that was really funny, your re:tweet yesterday. Hope it's not bad tweetiquette that i didnt respond. "
1597370,4,@lucienfoort new york inspires me a lot! 
1597371,4,@drealoveslife me and you  xxxx
1597372,4,"@newcastleblog this is a brilliant idea, can't wait til its all up and running "
1597373,4,@chully How did you manage that? It's a good excuse to sit on the sofa and chill though 
1597374,4,Tell it sister!  Can we not find something else newsworthy to fixate on??  
1597375,4,http://twitpic.com/7jl12 - dont let Daisy's cuteness fool u. trust me this cat can can b a brat 
1597376,4,@SelfishMom @MariaAvgitidis  thanks! feeling great today  just needed a day to re-coop from a couple busy weeks i think 
1597377,4,Still tired test today in chem wish me luck 
1597378,4,@andrea_ness thanks 
1597379,4,"@christay0102 Right click on it, save as. In twitter go to settings, picture and upload. Should work. "
1597380,4,boredum. no one does things this early... hmmm. well i got my phone turned back on... yayyy!  i was lonely without it...
1597381,4,@jeremyteocx heh heh. One day I might just pass u on the streets with u sitting at a corner doing that. say Hi! alright??? 
1597382,4,advisor apologized...meeting today at 2pm! 
1597383,4,"@kaddyi If you come, totally we can hang! "
1597384,4,@histwinklingeye whaa? Its truee  lmfao. &quot;twinkle&quot; sounds likeif your going to the bathroom hahaha
1597385,4,"i need to, i need to, i neeeeeed to, i need to make you see oh what you mean to me  school drives me crazy xD"
1597386,4,@NicestGirlEver good luck!  
1597387,4,creg watched milk with me and liked it! 
1597388,4,"thanks @jebswebs, you added appropriate and beneficial conversational counterpressure which I both expected and  appreciated.  @techmaine"
1597389,4,@LiteSkingurlsGO hey hunnie FOLLOW me Hope your summer is going well 
1597390,4,Very much looking forward to this work day being over so I can go to the gym!  #fb
1597391,4,@LisaSonoraBeam Lovely journal cover on your reTREAT page! 
1597392,4,startin work today 
1597393,4,"@penk, check your e-mail  there are little php &quot;gift&quot; for you, it works on my host, hope it will work on your too "
1597394,4,Good Morning!  How is everyone today? 
1597395,4,@heartfeltme thx for the congrats but it was @charmimsy who was featured ... I just designed her shop graphics 
1597396,4,@SiderealSifu happy bday! Have fun. 
1597397,4,JONAS BROTHERS ALBUM IS OUT!!!!! GO BUY A COPY!!!!! NO BUY SEVEN COPIES!!!!!! 
1597398,4,Pick me up from school at 11:11? 
1597399,4,@vitaluv0505 You didn't watch all of that in 1 weekend? Bc damn! that would be a Buffyfest! You sound like our Michelle w the Riley bash 
1597400,4,HAPPY JONAS DAY EVERYONEE!! 
1597401,4,"@itschristablack @itschristablack hi, ur performance at bbc was AMAZING, u have an amazing voice.u should sing more  kisses and red rocks"
1597402,4,Just chilling on primrose hill  glorious day!
1597403,4,@Level3Media @cameronbraun  Hard to be mad at an RC ver. of win7 that works except for sound.  I forgot OSX supports every sound card! 
1597404,4," ahhh. Drizzy. Mr. Rogers, you are indeed the best."
1597405,4,"@Alysia_ haha maybeeee... hey, u should go 2 this site from ur phone  http://m.twibble.de and download the twitter application 4 ur fone "
1597406,4,"@TurkeyHillDairy Woohoo! I love the peanut butter in your stuff, nothing else tastes like it. "
1597407,4,@TherealNihal Lol. 
1597408,4,"@ShianneCampbell, So YOU can tweet, but little innocent birds can't? Shame on you "
1597409,4,wow.. now i have a &quot;horny hottie&quot; spam following me 
1597410,4,Giving a warm and happy shoutout to @dlynnn! Thanks for being around from LJ thru here  *hugs* how ya been?
1597411,4,@2feetbelow Sunny and war here today  Wohoo
1597412,4,@JesseMcCartney @The_Wockeez Hope your lil break was fun.. Back to the real stuff though! Have a good time in SS.. See you in a week! 
1597413,4,@kellyjay7 sound like you're doing great! Keep up the good work! 
1597414,4,whata week in nashville!! 
1597415,4,Waiting for the OMNIA II 
1597416,4,"@recamel Awesome, awesome, awesome! I want to try every flavor &amp; every kind  Send some here, hehe  Laters  Enjoy! Ehugs  Yays! "
1597417,4,"was on the bus earlier, don't worry, my iPhone was just acting up "
1597418,4,"@sunshine_jt57 hello, i'm cassVn too  friend nhÃ¡??"
1597419,4,"@JumpNegative i've had all of them except &quot;this could be the year&quot; for a while, so i knew they were awesome.  &lt;333"
1597420,4,"Finally!! Taylor is a official paramore band member! i mean, he's touring with them for like 2 years, that is awesome for them all "
1597421,4,2nd bummer of the day - our guy missed the cut for IgniteBoise...We may have to have an &quot;IgniteLaw&quot; 
1597422,4,@XxEMxX It's in politics and sociology for me 
1597423,4,Its June 16th! Go buy LVaTT!! 
1597424,4,@bassoonplaya08 thanks for teaching me to tweet! happy studying 
1597425,4,@amishpromqueen I'm so glad you like it!!!! 
1597426,4,is bored and wants you to follow her  *gg*
1597427,4,"I guess im a dylan hater  he is an asshole/womanizer he doesnt care about her feelings, yah i know wat an ass :!"
1597428,4,"supposed to be working....well i am a little, the music is just too good! had to stand up an dance at my desk "
1597429,4,paintingg  &amp;&amp; wondering why the frikk i'm not in dallas now?!?!
1597430,4,I just woke up. First major sleep-in of the summer 
1597431,4,Those eyes!..today'll be a good day  http://bit.ly/1gyes
1597432,4,yay LVATT is numer 1 on itunes 
1597433,4,Problem with config at one of our customers meant emails were starting âDear Firstname Lastname (null)â - French customers not impressed 
1597434,4,Going to the movies tonight - Terminator Salvation. Have been waiting for this one 
1597435,4,Gettin ready to bounce! 
1597436,4,@benayers I only refer to my own experience  Although i admit that apex cycles in clapham are very friendly
1597437,4,@Kit_L hey! so you'r here now?  nice to finally see u around! 
1597438,4,hey bacofoil non stick really is non stick - thats a relief 
1597439,4,"@T_XaNa Awwww, thanks TÃ¢nia!  weeee"
1597440,4,@PreciousGemGem thanks! will investigate 
1597441,4,"is getting back into the swing of things with multiple sessions today, plus video work.  All is good in Va Bch IssueTrak land. "
1597442,4,@JumpNegative just venting..done now!    must listen to my own advice...breathe..just breathe...
1597443,4,Sometimes I find it really hard to not get political on Twitter. Now is one of those times. 
1597444,4,I wonder what Kris Allen is up to today...  Does he still need that back-up singer that I mentioned so long ago?  
1597445,4,"@italylogue oh ok, so I think I'll send a couple of extra mails for some cool places i've seen  I'll let u know how it goes "
1597446,4,"I'm determined to finish deepcleaning my room! It most likley won't happen, but imma try. Everyone should come help me. TEXT "
1597447,4,@dorkabella That's cause I work graveyards so I sleep in the morning usually 
1597448,4,Good Morning people!!!!  ThAnks all for the follow as soon as I can I will follow too 
1597449,4,@newmanhb  @kbowl  Love the slide show  and that hattie and i made an appearance 
1597450,4,"Planning NOT to train today. Emil's birthday today, 2 years old. Also Jenny's birthday. She is 34 years. Jenny will get a new bike "
1597451,4,smh* that's right! 5 reps later - it's all fixed. 
1597452,4,"@7rex yep  I am more the nosy type,  love reading and travel ..so that's what I use my puter for ;)"
1597453,4,Is happy bout life I just ate a small bag of gummy bears... I murdered the hell out them bears... 
1597454,4,"is not doing a lot at the mo, just looking at things on the net! "
1597455,4,@SamBradleyTN Do you have your headband and legwarmers on? 
1597456,4,Going to Chicago for post-op. Going to try and talk my mom into finding A&amp;K again 
1597457,4,"@ajanitruth Yah, the mag is new! It will be out this summer. "
1597458,4,"@ModelChick83 That's wonderful news, sweetie, I am glad to hear it  How are you doing today? Anything planned or going to wing it? Hugs!"
1597459,4,loves the veronicas 
1597460,4,Drivin my new car.  
1597461,4,@perezhilton i voted for youuu. Woo congrats for being nominated 
1597462,4,is enjoying her day off 
1597463,4,Listening 2 &quot;Jesus is the way&quot; by Jaci Velaquez. Still addicted to this song 
1597464,4,"Hi  Just came home from work.. My feet are killing me in those heels! Ok, the look fabulous but seriously they're killing me!"
1597465,4,looking for another job  yay schools out!
1597466,4,is trying to learn the guitar 
1597467,4,Heads down today. Getting off Twitter. Need to get in touch? Email or call me. Have a good day all! 
1597468,4,&quot;i got a feeling that tonight's gonna be a good night&quot; 
1597469,4,@ivooka12 I'm not telling yet...but I will soon 
1597470,4,@luvzcheez That's awesome! That would've made me  2. I always try to get @supernaturalamy's 2-yr-old to say &quot;Let's Get This&quot; It's so cute!
1597471,4,http://twitpic.com/7jl60 -  iloveyoutimmy.
1597472,4,"@Yembles I'll snub your face right now, Brit! Er, looooooove yoooouuuuuuu Jemmmmmmm. "
1597473,4,im waiting in the car listening to ryans roses b4 finals 
1597474,4,Working till 3 .. gym .. shower .. nap .. seeing our friends in 'Bare' tonight with @AubreyGrant !!! 
1597475,4,Took Braxton to VBS then heading to the pool when we pick him up... Enjoying the summer with my boys 
1597476,4,@toddramsey my 2 year old son is eying one these days. 
1597477,4,@mikepearsonlf i like york too!!! york is epic 
1597478,4,@DavidArchie  hi david  tomorrow is my last day of school!  wish me luck on my exams!
1597479,4,"two more fucken days and you get out tomorrow, wtfuck!-vivianthai's text.  haha, visiting gab on thursday?"
1597480,4,"@do0dlebugdebz Oh wow! I didn't know they had it on YouTube! I knoooow you, I walked with you once upon a dreaaaaam... "
1597481,4,"Is waiting for the tracking number for her new PINK BLACKBERRY CURVE!! Switched to Verizon.. no worries, number is the same. "
1597482,4,"@tat2dsteelergal well.  look at the excercise you are gettin.  i know, not funny.  "
1597483,4,a nice cup of Oolong to start my day 
1597484,4,@heavygrinder &lt;3  Hope you have a great day beautiful!
1597485,4,"im thinking bacon for dinner. it wasn't many days since i had it, but uuuh BACON  love love love! (am i seriously writing LOVE for bacon?)"
1597486,4,Goodmorning  HAPPY JONAS DAY! haha
1597487,4,"@Blancoei yeah that wud b crapy great! no ticket, no baggage, just lot of cash, toothbrush n' passport  great, no?"
1597488,4,I lady just brought me a scone 
1597489,4,boys are silly throw rocks at them.... till they die 
1597490,4,@amber_benson Just a tweet from here to there  Hopes all is well adn you are keeping not excessivelybusy but happly so 
1597491,4,"Busy today....Things keep getting crossed off my To Do list, which is always a good sign! "
1597492,4,@LeoLaporte You must have a phone for every day of the week  Can't wait to hear your opinions on the new iPhone.
1597493,4,I'm officially on disability from work.  Time to lay in bed forever.
1597494,4,Yes. Thanks. 
1597495,4,@intheloopnyc LOL what time tomorrow would you like to meet up? Lemme know 
1597496,4,http://twitpic.com/7jl67 - @kevinbohli has #WorkCamp covered 
1597497,4,@MagnifiqueBelle oh tay. plz tell me ur sitting next to me during this test 
1597498,4,Wow. Koenigsegg bought Saab. They have less than 50 employees  But they sure do make awesome supercars!
1597499,4,"@HumanGoogle Ah, well...I didn't know that. Ask a stupid question... "
1597500,4,TODAY HAS BEEN AWESOME. Now to lie in bed with laptop and galaxy 
1597501,4,@Previnardo thanks for the indirect/direct reality checks..it levels me 
1597502,4,Made another background love it more than the 1st. think ima head of to sleep ni night 
1597503,4,"Happy birthdayy @annshoket!  you are my hero, keep up the good work!"
1597504,4,"I'm a good friend because i'm loyal and caring,and i'll stick up for you now matter what.....Never will i be a fake friend "
1597505,4,@Paulsmalls usually you go lower knowing that your sacrifice will get higher pay in the future. You could tell kristen to get a job. 
1597506,4,2 exams to go... No more Rs!! 
1597507,4,"@jonasbrothers extraordinary,perfect,super album... Turn Right is perfect "
1597508,4,@seidnernin oh that isn't true at all 
1597509,4,#haveyouever broken a window or sth like me ?? haha 
1597510,4,@melissakeyes Hey!  Good Morning!    How are you this morning?
1597511,4,Just proofread an offer for a CD-ROM project  #hello #early #90s
1597512,4,Didnt go to school today  haha.  Just woke up
1597513,4,"@megmcc: Isn't that the truth!  I was just thinking that with my playlist!  Ugh the process, ok I am happy I have the choice "
1597514,4,yeah today was better 
1597515,4,@tyk505 I'll mention switching to Thurs to the others this week. 
1597516,4,"@ElleVee That sucks, well don't let them get you down "
1597517,4,"@ENTERSHIKARI Hey. Please pass the message on to Rory that I absolutley love him!!  and I love the rest of you, you kicked ass last month!"
1597518,4,home early  and listenin to john mayer=legend. &amp;coffee cause its goood.!
1597519,4,good morning pumpkins!! have a PROSPEROUS day!!! 
1597520,4,@DubarryMcfly lol yay  i totally was not jsut dancing round to JLS's song LOL xxx
1597521,4,@rachmurrayX did you have a good time yesterday  .   i nearly fainted when joe got back on the stage and his t-shirt was ripped :L
1597522,4,@DavidArchie hi david! I'm claudia. I &lt;3 touch my hand's video.  you're awesome! Keep up the good work. 
1597523,4,fell asleep to turn right- Jb &lt;3 amazing album best friend is coming overrr 
1597524,4,back back in Rotterdam yeah home sweet home 
1597525,4,Slept in my madres bed last night! 
1597526,4,"@nsha twitter easier, send once all receive "
1597527,4,@elg11 OMG youre so cheesy haha its why we all love you 
1597528,4,is listening to some country music and making oatmeal pancakes... 
1597529,4,@citrusandcandy @howardt Thanks guys! Nice to get this support  Gnight tweeps! xxx
1597530,4,Cross country 
1597531,4,"@TaniaUncensored Oh so not anymore? Haha, i'm joking, ofcourse he's still cute, he's the 1337 king! Thanks for Replyin By the way  Big fan"
1597532,4,"@busyinamsterdam Oh yes I know, it just made me laugh "
1597533,4,I loved Street Sweeper Social club when they opened for NIN/JA! Highly recommended if you ever get the chance to see them live! 
1597534,4,man i didn't realize how painful a bruised tail bone is :: sitting in a office chair doesn't help it 
1597535,4,@daydreamerping You guys drinking?  And you're on Twitter?
1597536,4,@BrionS I'm from the country. 
1597537,4,love being able to stay at home with my kids...homework time. Helping one improve reading and the other learn to read!!! 
1597538,4,"BRAND NEW BLOG up now, catch the 66 at this summers festivals  http://www.the66online.com"
1597539,4,"@bennadel it's because americans iike to rush and have everything right away, europeans don't understand that. "
1597540,4,"http://bit.ly/M3ZPH  This always makes me smile, even if it is from awhile ago. "
1597541,4,@hashmarket nice. You too? 
1597542,4,@thisgoodlife haha i hope so! 
1597543,4,@iakor I know - 1984...but they have it on the game! Fun! 
1597544,4,"@biznic Hey Nicole, I'll have Duncan send you some references, so you can talk to some MemberClicks clients "
1597545,4,@LambdaFilms Crack on then! 
1597546,4,nothinng  
1597547,4,@EmmaJaneR Thank you girrl!!!  
1597548,4,@asiangamer have fun with themmmm!  &amp; have fun at the conference thingy !?
1597549,4,@CanonicalBabble O! A fellow Big Luvr   Can u explain to me y its so addicting? LOL I just finished all the past episodes &amp; I'm lost now
1597550,4,"@sunshinetaylor I'm looking forward to it, then "
1597551,4,Going to my nans 
1597552,4,"@smashadv 3 days and counting  I haven't downloaded any paid apps yet, but I've snagged the free ones I've heard good things about."
1597553,4,@chrischeatham Can you let me know what that service is when you find out? Sounds useful! 
1597554,4,@cali_chica Ooh that makes 2 of us that's happy. Going 2 have an Orchata later this afternoon I&quot;l have 1 4 u if u have a quesidilla 4 me 
1597555,4,"Actually I change my mind, failing is not an option, I'll make it and do good, I got faith "
1597556,4,@Jonasbrothers So glad that you arrived back to the U.S. &amp; so excited about the release of #LVATT &amp; your world tour! You Rock! Love ya!!! 
1597557,4,"@dunchinson good way to look at it, honestly.  But sometimes its comforting just to know the meds are there if you need them. "
1597558,4,"http://twitpic.com/7jl81 - vatersay, barra. in the western isles. where the family stay "
1597559,4,"@antiprism &quot;So Dan, u want JIRA for the dev teams&quot;, &quot;yes&quot;, &quot;should I provision a new box for it&quot;, &quot;yes&quot;, &quot;okay, it's ordered&quot; - easy see? "
1597560,4,it's a beautiful day today 
1597561,4,"@phenomenal_01 Broken AC? Bummer. We don't do AC out here, but there are hurricane force winds and no humidity "
1597562,4,"More followers, more exposure, more money woohoo!  Check out http://bit.ly/ySwEpK --Planning her cotillion "
1597563,4,I love the ONU Admissions BAs...always good for a laugh! 
1597564,4,looking forward to lunch with Kathryn and @hunterford 
1597565,4,"@cyberhiker Yes, SC-9. Interpret and discuss.  #securitytwits"
1597566,4,"@bl4de_nl Looking forward to TT! Vacation wasn't great, will tell ya all about it "
1597567,4,@StefansBelle yeah! A little too well! She really enjoyed it 
1597568,4,@mitchenglish completely agree Mitch Al nailed it on the head I wish i could of seen her cry 
1597569,4,1(6 )+_ /_)4......lol thats in blackberry talk 
1597570,4,@Terracegirl yeah we are only rained one day there in over 2 weeks not so bad 
1597571,4,"Still no further on with the boyfriend, but still i live in hope "
1597572,4,summer=freedom 
1597573,4,eating chocolates 
1597574,4,@MajoBlanco Eii Happy birthday!!  I wish you that all your desires be fulfilled 
1597575,4,"Tell Dylan I said I am proud of him too!! I listened to a little bit of it, a bit young for me!! "
1597576,4,@SK8TERIZHAPPY yea im here 
1597577,4,work til  430 then getting my hair did! 
1597578,4,nothing 
1597579,4,"hey guys who are following me, i only joined to follow my favorite bball players plus &quot;beat it&quot; is my favorite MJ song  have a nice day"
1597580,4,Lmao OkKk..Im GD Im Goner Just Chill N Enjoy Me 
1597581,4,"@raihanamcfly BOOKLET!  I can't wait to get it now! But at the same time, i don't want to go out into humidity!"
1597582,4,women who love power tools unite!!! Refinishing the porch 
1597583,4,"@staring_girl waaa, suerte con eso! "
1597584,4,"@staring_girl waaa, suerte con eso! "
1597585,4,Im da boss   Wearing my fav shirt... McMb. Apparently i have to give it to brina if i see her at warped.. Skank http://twitpic.com/7jla8
1597586,4,"Watched NEW TO TOWN last night.  Good movie.  You should watch it, especially on a date night with your gal or man! "
1597587,4,"Wow - so if someone went and bombed the #140 conference, would social media have to start all over again? "
1597588,4,Dropping my sister off at the Nashville airport. Then we are gonna go shop downtown. 
1597589,4,Randy Orton is new WWE Camp 
1597590,4,http://twitpic.com/7jlb7 - I'm up for one of these 
1597591,4,boom dia twitters [quase de tarde hihi] 
1597592,4,@iZigs you can do it! Please show me how to tweet 
1597593,4,"How many #calories do I burn when I #laugh? http://is.gd/13uyv Alot, I hope "
1597594,4,"@derrick21 Mainit, but maganda.  "
1597595,4,Bloem is madness. Overdose of laughter. Good times so far 
1597596,4,Hey @hawkcam there were some visits earlier today   (hawkcam live &gt; http://ustre.am/2f9i)
1597597,4,"Pospisil must be the worst player I've ever watched. Nice recommendation George ;)  Worth the visit tho, I caught a glimpse of Gooch "
1597598,4,@arianitd thats cool i have some listeners on he biz who have commented 
1597599,4,@MeganArielFL: awww! I hope you have an awesome time 2day!! 
1597600,4,@leune I tried changing the &lt;x&gt;100&lt;/x&gt; and &lt;y&gt;100&lt;/y&gt; to 0 and 0 but that just broke it 
1597601,4,@aunjuli and HOLY SHIT!! REJOICE!    Congrats you too :3
1597602,4,"@aloneONdaMOON to write it xD ... btw I think he's fun to write with/to, 'cause he's just taking it as the joke it is  I like that"
1597603,4,At work 
1597604,4,@annmara2 Eat only vegetables and fruit-you'll be healthy AND skinny. Bread will make you burn sugar instead of fat &amp; u want to burn fat 
1597605,4,"Too many books to read...  The good thing is, it is not obligatory. "
1597606,4,PS: that is not a bad thing 
1597607,4,@tzeyan i know i will ;) it's just a matter of the level of fineness haha. thanks anyway  enjoy ur holiday!
1597608,4,@Brantanamo Ant please can you say hey to cara and nina!! Your so awesomee!!  x
1597609,4, @iamyas awesome
1597610,4,A very belated apology is in order to all my fine Twitter friends for the #followfriday mentions. The sincerest of thank yous to you all 
1597611,4,@geegee77 you only get one guess 
1597612,4,@Shell3870 Surely not!!  Heh heh!  
1597613,4,is looking forward to football training tonight then seeing his old buddy Norman 
1597614,4,waiting for me LVATT! pre ordered it from team jonas babyyyy  CANT WAIT!
1597615,4,What a beautiful day to daydream! 
1597616,4,  love you! &lt;333
1597617,4,"thanks for the tips (especially @jonbarr). The power to create boredom comes, of course, with their future PPT use, not my presentation "
1597618,4,@goodingoodout Loved the Denim Diet! And am looking forward to seeing your blog when it's set up 
1597619,4,@agboise classic!  I email spammed you 2.
1597620,4,(Continuation of my last tweet): and all of my other followers! 
1597621,4,Con el Rey del Rock    
1597622,4,"@kazzc22 hi kazz hope your okay hun,thanks for adding me  yep im missing the spn forum too hope its up and running again soon x"
1597623,4,"@Sonisphere Awesome!  Bohemia?Main stage? or both ?   Cant wait, will it be a late night, or monring announcement, or whenever its ready?"
1597624,4,Off to pick strawberries w/ friends! 
1597625,4,"@erika_e3 no, on day three and feeling cagey. "
1597626,4,@paupaula I'm hoping our professor would do the same  Lol...Hayy accounting.I salute the 2nd year CBA people. They actually survived this.
1597627,4,"@flowerparts74: mine too, and i consider myself really lucky. i've heard horror stories. anyway, hopefully she packed an umbrella. "
1597628,4,@tlcox19 Thank you 
1597629,4,watched step brothers earlier! classiccccccccccccccccc 
1597630,4,@waymansl Here's some info on the nutritional value of #wheatgrass: http://bit.ly/sBTDL - DM me for a coupon code 
1597631,4,Know one of the reasons @clintredwine is so awesome? He asked what he could do to help make my day manageable and agreed to do laundry. 
1597632,4,E72 will be my next device.. 
1597633,4,just got home from my exam  tomrrow i have another one and them friday and IM DONE ! yes babbyy ! wooo t
1597634,4,"@MariahCarey Ohh, the cover is beaaaautiful! Can't wait can't waaaaaait!  I'm lovin' it! - just like McDonald's slogan "
1597635,4,"Eughh, I am officially bloaty-bloaty-headache-woman . Going to go home at 4.30 and binge on something containing lots of points "
1597636,4,"Summer has started,wooohooo  and I'm up this early? Ok problem. xDD"
1597637,4,Sat outside playing the uke 
1597638,4,"@jearle The Twitter Tits thing? Didn't win. Oh well, I got some followers from it much love!! "
1597639,4,@heycarsten Good to see you on Nizmlab. We just fixed the counters. Next time you add a video it will say &quot;2&quot; 
1597640,4,@thedaveywavey true. thank you! 
1597641,4,Bless the man on the bus who kept shouting 'BULANCE' to himself when an ambulance went past. More people should shout for the hell of it 
1597642,4,@WilliamsonDavid you must come up with a hybrid approach.  everyone should feel the love! be uber-social 
1597643,4,Slept surprisingly well 
1597644,4,"@TaraAtBeyond Well, now I don't have an excuse not to get it done! "
1597645,4,"@Ryan_Tudor Nice one, thanks Ry, feel like I have a brief understanding now! "
1597646,4,Fighting to stay awake. Went to bed at 2 AM and had to be up @ 6:30 AM for work. Need caffeine IV...STAT! 
1597647,4,@amara_m They could miss the vein 
1597648,4,ok the house is super cute...i think its ours!  eeks!
1597649,4,Thank God for His timing. I got my dream house after all. 
1597650,4,"Another day, another day to be a witness for Christ! "
1597651,4,Vloggercon had something like the &quot;No one cares!&quot; sign except a little harsher.  http://tr.im/oFBe
1597652,4,What is one thing you are going to do to improve yourself?  Let me know what it is  
1597653,4,with the kiddies 
1597654,4,ohh mannn i'm a work-a-holic! haha...no day off till august?! what was i thinkin? oh yah...money money money haha can't wait to spend it 
1597655,4,@VictoriaBlacc yup lmao hehe 
1597656,4,@kmx9000 hahah that's cool 
1597657,4,I love Nate !!  Gosh he's so hooot !! 
1597658,4,"Sonogram tomorrow, maybe i will know the sex of the baby, bets are accepted "
1597659,4,"Watching re-runs of Ellen instead of studying, I am such a G O O D student "
1597660,4,Working once again...wishing I was still on vacation sleeping in 
1597661,4,@agencynil interesting business model you've got there. Also great way to get some nice PR for yourselves!!  http://www.agencynil.com
1597662,4,@whatabout_ken Thanks. Awesome you will have the whole weekend off. 
1597663,4,"@Miss_Amarantha &quot;where to..?&quot; &quot;If I told you this, I would have to kill you afterwards...so better do not ask&quot; "
1597664,4,@KimmySzeto  you will have front seats to everythanggg and i'll thank you in my acceptance speach!
1597665,4,@vaughnchicago I run to eat 
1597666,4,i have a guitar and i sing everyday. i like to write lyrics so much 
1597667,4,"@donaliza Me too! What's the best cure for the doldrums? If you figure it out, let me know (and don't say dancing  )."
1597668,4,I love getting up at 2:30AM...especially on my birthday!  Marc Bailey you can never take another day off! 
1597669,4,@DeanandDeluca Thank you for the follow!  Wish you had a store here on the Central Coast of California   I'll just have to get up to Napa
1597670,4,@ManuelRauber how could i? 
1597671,4,@20Kate11 Lucky you.. tell him I want one too  Eh.. I met him at Toledo this year so I guess thats good enough for me.
1597672,4,Crashed out on the bed with my dogs. Is this heaven? 
1597673,4,@DubarryMcfly same here! and then mums always like what are you doing aha  xxx
1597674,4,@carbon_unmade thanks! Nope she's all mine 
1597675,4,"got to knuckle down and study real hard this year, 2 more years at uni then gonna find me an amazing job "
1597676,4,@mrsegrams good morning handsome! 
1597677,4,@joebendesigns I know!!! Wish I'd been the one to write it! At least it's on my blog! 
1597678,4,"Oh lawd, my college engr pic is STILL on the net, lol  http://tinyurl.com/nyq4xs  Was only female. Woman in the back was our counselor "
1597679,4,Is looking forward to seeing Boyzone tonight at the NIA Arena 
1597680,4,@VivaMiGlam its good. funniest movie ive seen in awhile 
1597681,4,says good night.  http://plurk.com/p/11e6te
1597682,4,@dabitch Did you just send me a spam-link?  Looks very africa-letter-like.
1597683,4,Good morning everyone 
1597684,4,@patty4sound http://twitpic.com/7iuns - 
1597685,4,"@EcoPup Hi EcoPup: For fathers day, it's a day of golf for dad and a nice walk up the field for our furry girls. "
1597686,4,@James_Hatheway LOL  God luck with the trainer; what are your goals?
1597687,4,working away 
1597688,4,I'm up &amp; @ em! Chilln with my boy B!  Lots coin on today! 
1597689,4,A family of geese outside our office   http://yfrog.com/0psq4j
1597690,4,@TomFelton good luck! i'm sure you'll do great! 
1597691,4,Strawberry rice pudding.. nice stuff 
1597692,4,@mitchmussonews http://twitpic.com/7j1ww - I wanted to be there! He's so cool 
1597693,4,I want a vacation! 
1597694,4,LVATT â¥â¥â¥ out in stores today! GO BUY IT 
1597695,4,@MaryBethJBellon  spanish.  it's becoming necessary living in Florida 
1597696,4,@coolchic8897 your not baby!!!!! 
1597697,4,@G2Trading Glad $YGE worked out for you! After yesterday I was considering blocking you because I felt bad 
1597698,4,@AddictedToJones Elie uploaded it for me a while ago  http://www.mediafire.com/file/bomiqbt5nzy/mcfly
1597699,4,Es ist ein Prozess.  #Pletchum
1597700,4,@djscratch Good morning 
1597701,4,@Devanne you spelled 3 words wrong in that sentence 
1597702,4,only 52 more days. i'm surprised that i'm not that stressed. i feel good and calm and in love. 
1597703,4,"Got his results back from college, they are good "
1597704,4,"@REReader who are you?  haha you replied to a few of my statuses, i jsut realised. i dont get twitter, and it sucks! "
1597705,4,doing the same thing chantal is  and francesca is still freaking out
1597706,4,"woot! been an MVP Lead for 1 year today! and, what a year it has been "
1597707,4,Good morning! NE1 else notice how loud the music is in the atrium? You can sure tell the engineer is out of the building 
1597708,4,@coffeequeen Trust me. I know how one person can make an impact. Mine left yesterday and I'm at peace. 
1597709,4,@jatingupta25 Your call. After all nothing really ever mattered. 
1597710,4,"Heh, 3,333 followers "
1597711,4,Home from Ikea with the Wife and its curry night with friends tonight  pikle tray time 
1597712,4,@charlottechc I love you too 
1597713,4,The sun is shining! I am going out! Things look good! 
1597714,4,"doing some science. its good, finally I can get creative instead of following pre-made experiments "
1597715,4,Now *that's* the ideal weather for 10kms around the lake. And here I go ... *swooooosh* ... 
1597716,4,@bjh34 Am grand thanks. Cool get urself out and enjoy! Dinny work too hard 
1597717,4,"@frak you are lovely-crazy! The best kind.  now, get cracking on those tweets!"
1597718,4,"@nayala interesting, you have an office just for you. One of these days I'll drop by! That's if you're not having dinner with someone "
1597719,4,ohmy 166 followers.. and it's not 2010 yet 
1597720,4,@daichiatl neither can I!!!!!! All the bands are just amazing 
1597721,4,"@yummygoods Mmmmmmmmmm!!  I wish there was sticky rice delivery... well, there probably is in NYC"
1597722,4,I'll be your umbrella 
1597723,4,"@roseisroadkill one of the reason.maybe.haha.actually, i'm so tired today :3 .how are you and Jared? "
1597724,4,@hereiblog I can see you saying that . . . 
1597725,4,@starletfallen John Green?  He's AWESOME. He's into this huge video project with his brother but he does news posts now and then that pwn
1597726,4,Looking at 12:30 or 1 PM today for lunch at Max and Erma's in Kenwood. Who's with us? Spread the word! 
1597727,4,"Got the dogs at the groomer, and cable lady just got here. The life of the unemployed!!  "
1597728,4,told my bestie that im happy today ....&amp; he goes..'u r always happy u just know u r happy today'  well said @ireyyyy
1597729,4,"@CommonJason o God, you are my God, and I will ever PRAIE YOU!  love that song. Thanks."
1597730,4,Ultrasound w lil bro. Pretty cool stuff. No clue how they can read that! 
1597731,4,"@kerrymarieuk87 nope, not bad, gd points + bad points, just look at it on Amazon. "
1597732,4,"@susie_g partly sunny in potown, sending it eastward "
